model,nowcast_date,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time,failure,id
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,0,0,8,48,0.024,89.5,TRUE,5971
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.06,118,0.059,8,33,0.0165,516.1,FALSE,5972
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,13,0.0065,9,180,0.09,832.1,FALSE,5973
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,0,0,7,2000,1,524.2,FALSE,5974
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,0,0,8,1879,0.9395,700.7,FALSE,5975
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,3,0.0015,8,671,0.3355,559.8,FALSE,5976
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.06,231,0.1155,7,1769,0.8845,418.4,FALSE,5977
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,452,0.226,9,1424,0.712,1228,FALSE,5978
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1,9,0.0045,8,275,0.1375,453.4,FALSE,5979
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,11,0.0055,9,1,5e-04,756.9,FALSE,5980
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,9,0.0045,8,817,0.4085,648.3,FALSE,5981
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,5,0.0025,8,740,0.37,607.5,FALSE,5982
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,0,0,8,1987,0.9935,773.5,FALSE,5983
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,0,0,7,1998,0.999,506.9,FALSE,5984
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.02,973,0.4865,8,56,0.028,367.6,FALSE,5985
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,0,0,8,996,0.498,645.1,FALSE,5986
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,0,0,8,2,0.001,82,TRUE,5987
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,0,0,7,1972,0.986,435.6,FALSE,5988
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,1,5e-04,9,12,0.006,770.4,FALSE,5989
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,0,0,8,53,0.0265,529.6,FALSE,5990
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,1,5e-04,8,1339,0.6695,673.8,FALSE,5991
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.02,0,0,8,588,0.294,543.8,FALSE,5992
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.05,574,0.287,7,1395,0.6975,358.2,FALSE,5993
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.03,473,0.2365,9,374,0.187,1128.1,FALSE,5994
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.01,3,0.0015,7,1995,0.9975,427.9,FALSE,5995
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-21,1.02,8,0.004,8,1933,0.9665,729.1,FALSE,5996
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,1,5e-04,8,931,0.4655,625.6,FALSE,5997
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,1,5e-04,8,124,0.062,531.7,FALSE,5998
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,1,5e-04,8,1628,0.814,730.3,FALSE,5999
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,0,0,8,15,0.0075,506.2,FALSE,6000
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,55,0.0275,7,1847,0.9235,391.3,FALSE,6001
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,0,0,8,309,0.1545,584.9,FALSE,6002
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,0,0,7,1997,0.9985,86.8,TRUE,6003
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,0,0,7,1937,0.9685,458.8,FALSE,6004
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,1,5e-04,8,1520,0.76,675.3,FALSE,6005
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,0,0,7,1997,0.9985,510.1,FALSE,6006
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,1,5e-04,8,793,0.3965,598.1,FALSE,6007
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.02,0,0,8,239,0.1195,560.6,FALSE,6008
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.22,1053,0.5265,8,386,0.193,386.6,FALSE,6009
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,0,0,7,1560,0.78,80.4,TRUE,6010
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,0,0,8,863,0.4315,561.8,FALSE,6011
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-22,1.01,0,0,7,1967,0.9835,499.3,FALSE,6012
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,21,0.0105,8,930,0.465,1327.3,FALSE,6013
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,4,0.002,8,857,0.4285,1311.3,FALSE,6014
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.02,3,0.0015,8,222,0.111,1114.9,FALSE,6015
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,0,0,8,1034,0.517,1324.5,FALSE,6016
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,85,0.0425,7,1701,0.8505,769.1,FALSE,6017
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,0,0,8,285,0.1425,1110.2,FALSE,6018
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,0,0,7,1893,0.9465,161.9,TRUE,6019
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,3,0.0015,8,2,0.001,955.9,FALSE,6020
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,1,5e-04,8,987,0.4935,1328.9,FALSE,6021
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,0,0,7,2000,1,1033.8,FALSE,6022
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,4,0.002,8,843,0.4215,1226.1,FALSE,6023
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,0,0,8,363,0.1815,1181.6,FALSE,6024
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.03,315,0.1575,8,130,0.065,895.7,FALSE,6025
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.02,349,0.1745,10,1,5e-04,2816.2,FALSE,6026
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.02,5,0.0025,8,3,0.0015,898.9,FALSE,6027
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-23,1.01,8,0.004,8,993,0.4965,1428,FALSE,6028
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,2,0.001,8,245,0.1225,1124.9,FALSE,6029
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.02,90,0.045,8,862,0.431,1224.3,FALSE,6030
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,0,0,8,6,0.003,1020.8,FALSE,6031
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,0,0,8,30,0.015,1090.5,FALSE,6032
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,332,0.166,7,1604,0.802,781.2,FALSE,6033
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.02,0,0,8,312,0.156,1127.3,FALSE,6034
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,0,0,7,1675,0.8375,165.6,TRUE,6035
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,1,5e-04,7,1936,0.968,927.3,FALSE,6036
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,0,0,8,219,0.1095,1146.2,FALSE,6037
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,0,0,8,765,0.3825,1363.5,FALSE,6038
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,1,5e-04,8,931,0.4655,1267.6,FALSE,6039
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.04,0,0,8,386,0.193,1094.9,FALSE,6040
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.3,465,0.2325,7,1471,0.7355,736.2,FALSE,6041
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.03,218,0.109,9,1264,0.632,2556.1,FALSE,6042
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,7,0.0035,8,979,0.4895,1212.7,FALSE,6043
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-24,1.01,1,5e-04,8,29,0.0145,1029,FALSE,6044
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.02,3,0.0015,8,1015,0.5075,1277.9,FALSE,6045
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.02,131,0.0655,8,248,0.124,1095.6,FALSE,6046
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.02,0,0,8,5,0.0025,998.6,FALSE,6047
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,0,0,8,238,0.119,1187.3,FALSE,6048
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,221,0.1105,7,1780,0.89,793.4,FALSE,6049
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,1,5e-04,8,260,0.13,1098.5,FALSE,6050
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,0,0,8,2,0.001,149.1,TRUE,6051
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,0,0,7,1998,0.999,951.2,FALSE,6052
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,1,5e-04,8,741,0.3705,1172.1,FALSE,6053
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,0,0,8,111,0.0555,1143.8,FALSE,6054
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,2,0.001,8,240,0.12,1078.7,FALSE,6055
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.02,1,5e-04,8,248,0.124,1106.6,FALSE,6056
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.02,369,0.1845,9,736,0.368,1503.2,FALSE,6057
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,3,0.0015,8,103,0.0515,1073,FALSE,6058
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,0,0,7,1991,0.9955,896.6,FALSE,6059
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-25,1.01,2,0.001,8,57,0.0285,1015.7,FALSE,6060
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,1594,0.797,1294.6,FALSE,6061
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,4,0.002,8,959,0.4795,1212.6,FALSE,6062
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,332,0.166,1146.1,FALSE,6063
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,263,0.1315,1253.3,FALSE,6064
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,72,0.036,7,1925,0.9625,803.9,FALSE,6065
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,9,0.0045,1092.3,FALSE,6066
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,814,0.407,227.4,TRUE,6067
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.02,6,0.003,8,314,0.157,1190.4,FALSE,6068
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,101,0.0505,1011.1,FALSE,6069
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,17,0.0085,1080,FALSE,6070
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,911,0.4555,1238.4,FALSE,6071
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,1143,0.5715,1304,FALSE,6072
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.04,51,0.0255,9,1,5e-04,83.7,TRUE,6073
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,55,0.0275,190.3,TRUE,6074
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,8,114,0.057,1016.8,FALSE,6075
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-26,1.01,0,0,7,1999,0.9995,948.2,FALSE,6076
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,1,5e-04,8,480,0.24,557.6,FALSE,6077
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1,5,0.0025,8,263,0.1315,540.8,FALSE,6078
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,0,0,8,44,0.022,506.8,FALSE,6079
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,0,0,8,100,0.05,547.3,FALSE,6080
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,97,0.0485,8,317,0.1585,438,FALSE,6081
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,4,0.002,8,3,0.0015,502.6,FALSE,6082
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.41,1997,0.9985,10,1,5e-04,374.2,FALSE,6083
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,0,0,7,1996,0.998,507.1,FALSE,6084
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,0,0,8,1026,0.513,652.3,FALSE,6085
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,0,0,8,318,0.159,653.6,FALSE,6086
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.02,0,0,8,1,5e-04,490.6,FALSE,6087
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,4,0.002,8,1784,0.892,671.7,FALSE,6088
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,8,0.004,8,62,0.031,460.4,FALSE,6089
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.44,72,0.036,9,907,0.4535,1634.2,FALSE,6090
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,0,0,7,1997,0.9985,459.2,FALSE,6091
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-27,1.01,5,0.0025,8,790,0.395,596.3,FALSE,6092
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,3,0.0015,8,1067,0.5335,638.6,FALSE,6093
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,10,0.005,8,724,0.362,562.2,FALSE,6094
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,0,0,8,44,0.022,484.1,FALSE,6095
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,0,0,8,12,0.006,523.4,FALSE,6096
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,166,0.083,7,1313,0.6565,351.3,FALSE,6097
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,17,0.0085,8,754,0.377,626.5,FALSE,6098
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,0,0,7,1889,0.9445,78.1,TRUE,6099
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,0,0,7,1996,0.998,516,FALSE,6100
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.02,0,0,8,1827,0.9135,645.3,FALSE,6101
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,0,0,8,7,0.0035,547.8,FALSE,6102
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,6,0.003,8,343,0.1715,552.4,FALSE,6103
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,8,0.004,8,1324,0.662,619.7,FALSE,6104
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-28,1.01,47,0.0235,8,29,0.0145,65.4,TRUE,6105
