nowcast_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2022-02-04,"Reference: Age, Report: Day of week",0.0862,0.0205,0.0606,0.00505,-0.333,-0.663,0.153,log
2022-02-04,"Reference: Age and week, Report: Day of week",0.0827,0.0208,0.0567,0.0052,-0.32,-0.65,0.148,log
2022-02-04,"Reference: Age and week by age, Report: Day of week",0.0838,0.0269,0.0531,0.00383,-0.279,-0.684,0.157,log
2022-02-04,"Independent by age, Reference: Week, Report: Day of week",0.0694,0.0226,0.0437,0.00306,-0.234,-0.674,0.137,log
2022-02-04,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0668,0.0229,0.0413,0.00266,-0.214,-0.687,0.122,log
2022-02-05,"Reference: Fixed, Report: Fixed",0.0471,0.0295,0.00873,0.00889,0.0536,-0.211,0.0824,log
2022-02-05,"Reference: Fixed, Report: Day of week",0.0724,0.0193,0.0482,0.00482,-0.321,-0.654,0.131,log
2022-02-05,"Reference: Age, Report: Day of week",0.066,0.0209,0.0401,0.00493,-0.231,-0.573,0.125,log
2022-02-05,"Reference: Age and week, Report: Day of week",0.0614,0.0216,0.0338,0.00597,-0.18,-0.479,0.116,log
2022-02-05,"Reference: Age and week by age, Report: Day of week",0.0708,0.0249,0.042,0.00391,-0.208,-0.569,0.133,log
2022-02-05,"Independent by age, Reference: Week, Report: Day of week",0.057,0.0228,0.031,0.00328,-0.133,-0.59,0.108,log
2022-02-05,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0558,0.0232,0.0295,0.00303,-0.13,-0.602,0.101,log
2022-02-06,"Reference: Fixed, Report: Fixed",0.0925,0.0299,0.0522,0.0104,-0.242,-0.496,0.181,log
2022-02-06,"Reference: Fixed, Report: Day of week",0.108,0.0219,0.0557,0.0306,-0.394,-0.501,0.183,log
2022-02-06,"Reference: Age, Report: Day of week",0.121,0.0244,0.0655,0.0307,-0.325,-0.397,0.2,log
2022-02-06,"Reference: Age and week, Report: Day of week",0.118,0.0247,0.0557,0.0373,-0.312,-0.355,0.194,log
2022-02-06,"Reference: Age and week by age, Report: Day of week",0.119,0.027,0.0617,0.0303,-0.312,-0.442,0.202,log
2022-02-06,"Independent by age, Reference: Week, Report: Day of week",0.0775,0.0257,0.042,0.00988,-0.235,-0.504,0.154,log
2022-02-06,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0686,0.0257,0.0357,0.00712,-0.195,-0.511,0.136,log
2022-02-07,"Reference: Fixed, Report: Fixed",0.208,0.032,0.174,0.00191,-0.442,-0.795,0.319,log
2022-02-07,"Reference: Fixed, Report: Day of week",0.125,0.0264,0.069,0.0297,-0.396,-0.434,0.211,log
2022-02-07,"Reference: Age, Report: Day of week",0.118,0.0276,0.0586,0.0323,-0.357,-0.401,0.208,log
2022-02-07,"Reference: Age and week, Report: Day of week",0.115,0.0282,0.0563,0.0303,-0.341,-0.416,0.206,log
2022-02-07,"Reference: Age and week by age, Report: Day of week",0.121,0.0322,0.0528,0.0356,-0.328,-0.389,0.221,log
2022-02-07,"Independent by age, Reference: Week, Report: Day of week",0.0976,0.0309,0.0592,0.00757,-0.294,-0.546,0.169,log
2022-02-07,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0828,0.0302,0.0493,0.00331,-0.237,-0.639,0.152,log
2022-02-08,"Reference: Fixed, Report: Fixed",0.129,0.0295,0.0974,0.00216,-0.364,-0.729,0.219,log
2022-02-08,"Reference: Fixed, Report: Day of week",0.11,0.0224,0.0766,0.0105,-0.369,-0.56,0.18,log
2022-02-08,"Reference: Age, Report: Day of week",0.0998,0.024,0.0642,0.0116,-0.334,-0.529,0.173,log
2022-02-08,"Reference: Age and week, Report: Day of week",0.101,0.0239,0.067,0.0105,-0.341,-0.554,0.175,log
2022-02-08,"Reference: Age and week by age, Report: Day of week",0.108,0.0294,0.0602,0.018,-0.273,-0.433,0.192,log
2022-02-08,"Independent by age, Reference: Week, Report: Day of week",0.0984,0.0255,0.0717,0.00112,-0.307,-0.645,0.166,log
2022-02-08,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0846,0.0254,0.0588,0.000425,-0.268,-0.744,0.152,log
2022-02-09,"Reference: Fixed, Report: Fixed",0.0772,0.0306,0.0361,0.0105,-0.185,-0.379,0.144,log
2022-02-09,"Reference: Fixed, Report: Day of week",0.0861,0.0209,0.055,0.0102,-0.313,-0.505,0.151,log
2022-02-09,"Reference: Age, Report: Day of week",0.0757,0.0238,0.0311,0.0209,-0.214,-0.234,0.139,log
2022-02-09,"Reference: Age and week, Report: Day of week",0.0735,0.0238,0.0294,0.0203,-0.198,-0.225,0.135,log
2022-02-09,"Reference: Age and week by age, Report: Day of week",0.0786,0.0311,0.0204,0.0271,-0.131,-0.143,0.151,log
2022-02-09,"Independent by age, Reference: Week, Report: Day of week",0.0697,0.025,0.0381,0.0067,-0.172,-0.361,0.132,log
2022-02-09,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0556,0.0253,0.0255,0.00483,-0.101,-0.397,0.106,log
2022-02-10,"Reference: Fixed, Report: Fixed",0.0614,0.0302,0.0229,0.00831,-0.0682,-0.28,0.11,log
2022-02-10,"Reference: Fixed, Report: Day of week",0.0845,0.02,0.0596,0.00497,-0.307,-0.542,0.144,log
2022-02-10,"Reference: Age, Report: Day of week",0.0705,0.0216,0.0431,0.00569,-0.234,-0.479,0.131,log
2022-02-10,"Reference: Age and week, Report: Day of week",0.0628,0.0224,0.0347,0.00583,-0.188,-0.443,0.123,log
2022-02-10,"Reference: Age and week by age, Report: Day of week",0.163,0.0307,0.127,0.00535,-0.33,-0.578,0.234,log
2022-02-10,"Independent by age, Reference: Week, Report: Day of week",0.0619,0.0235,0.0362,0.00214,-0.125,-0.511,0.117,log
2022-02-10,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0568,0.0237,0.0311,0.00202,-0.11,-0.514,0.105,log
2022-02-11,"Reference: Fixed, Report: Fixed",0.0491,0.0299,0.00834,0.0109,0.00487,-0.033,0.0931,log
2022-02-11,"Reference: Fixed, Report: Day of week",0.0561,0.0191,0.0326,0.00435,-0.216,-0.436,0.102,log
2022-02-11,"Reference: Age, Report: Day of week",0.047,0.0209,0.0199,0.00627,-0.119,-0.319,0.0929,log
2022-02-11,"Reference: Age and week, Report: Day of week",0.0452,0.0212,0.0168,0.00714,-0.0909,-0.267,0.0885,log
2022-02-11,"Reference: Age and week by age, Report: Day of week",0.0728,0.0272,0.0419,0.00372,-0.162,-0.481,0.136,log
2022-02-11,"Independent by age, Reference: Week, Report: Day of week",0.0413,0.022,0.0168,0.00239,-0.0244,-0.33,0.0766,log
2022-02-11,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0444,0.0222,0.0183,0.00391,-0.0584,-0.3,0.0879,log
2022-02-12,"Reference: Fixed, Report: Fixed",0.0491,0.0291,0.00633,0.0137,0.0292,-0.0607,0.0892,log
2022-02-12,"Reference: Fixed, Report: Day of week",0.066,0.0186,0.0371,0.0102,-0.268,-0.473,0.116,log
2022-02-12,"Reference: Age, Report: Day of week",0.0668,0.0205,0.0348,0.0115,-0.213,-0.413,0.122,log
2022-02-12,"Reference: Age and week, Report: Day of week",0.0668,0.0208,0.0328,0.0132,-0.196,-0.362,0.121,log
2022-02-12,"Reference: Age and week by age, Report: Day of week",0.11,0.0227,0.0826,0.00491,-0.31,-0.608,0.182,log
2022-02-12,"Independent by age, Reference: Week, Report: Day of week",0.0445,0.0216,0.0204,0.00253,-0.0877,-0.499,0.0835,log
2022-02-12,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0451,0.0217,0.0213,0.0021,-0.086,-0.504,0.0793,log
2022-02-13,"Reference: Fixed, Report: Fixed",0.0714,0.0302,0.0365,0.00476,-0.141,-0.426,0.144,log
2022-02-13,"Reference: Fixed, Report: Day of week",0.0872,0.022,0.0412,0.024,-0.334,-0.378,0.148,log
2022-02-13,"Reference: Age, Report: Day of week",0.109,0.0238,0.0681,0.0171,-0.305,-0.374,0.185,log
2022-02-13,"Reference: Age and week, Report: Day of week",0.108,0.024,0.0675,0.017,-0.302,-0.362,0.184,log
2022-02-13,"Reference: Age and week by age, Report: Day of week",0.113,0.0261,0.0719,0.0153,-0.292,-0.432,0.19,log
2022-02-13,"Independent by age, Reference: Week, Report: Day of week",0.0639,0.0255,0.0309,0.00751,-0.156,-0.464,0.126,log
2022-02-13,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0543,0.0255,0.026,0.00271,-0.107,-0.534,0.101,log
2022-02-14,"Reference: Fixed, Report: Fixed",0.181,0.0315,0.146,0.00381,-0.407,-0.757,0.285,log
2022-02-14,"Reference: Fixed, Report: Day of week",0.129,0.0257,0.0534,0.0503,-0.347,-0.343,0.211,log
2022-02-14,"Reference: Age, Report: Day of week",0.125,0.0274,0.0598,0.0381,-0.325,-0.411,0.212,log
2022-02-14,"Reference: Age and week, Report: Day of week",0.127,0.0275,0.0629,0.0362,-0.321,-0.439,0.21,log
2022-02-14,"Reference: Age and week by age, Report: Day of week",0.148,0.0316,0.0832,0.0336,-0.347,-0.462,0.24,log
2022-02-14,"Independent by age, Reference: Week, Report: Day of week",0.0917,0.0299,0.0504,0.0113,-0.281,-0.498,0.168,log
2022-02-14,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0734,0.0296,0.0384,0.00537,-0.179,-0.604,0.142,log
2022-02-15,"Reference: Fixed, Report: Fixed",0.104,0.0295,0.068,0.0069,-0.284,-0.62,0.189,log
2022-02-15,"Reference: Fixed, Report: Day of week",0.0903,0.0226,0.0473,0.0203,-0.266,-0.423,0.15,log
2022-02-15,"Reference: Age, Report: Day of week",0.0828,0.0241,0.0407,0.018,-0.239,-0.407,0.146,log
2022-02-15,"Reference: Age and week, Report: Day of week",0.0833,0.0241,0.0419,0.0173,-0.24,-0.406,0.146,log
2022-02-15,"Reference: Age and week by age, Report: Day of week",0.111,0.0301,0.0517,0.0289,-0.268,-0.306,0.197,log
2022-02-15,"Independent by age, Reference: Week, Report: Day of week",0.0715,0.0262,0.0389,0.00635,-0.195,-0.5,0.137,log
2022-02-15,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0596,0.0258,0.0303,0.00348,-0.101,-0.512,0.117,log
2022-02-16,"Reference: Fixed, Report: Fixed",0.0706,0.0302,0.0254,0.015,-0.13,-0.32,0.128,log
2022-02-16,"Reference: Fixed, Report: Day of week",0.0705,0.0211,0.0356,0.0138,-0.18,-0.338,0.121,log
2022-02-16,"Reference: Age, Report: Day of week",0.0647,0.0233,0.0257,0.0157,-0.141,-0.236,0.118,log
2022-02-16,"Reference: Age and week, Report: Day of week",0.0608,0.0233,0.0211,0.0165,-0.13,-0.223,0.112,log
2022-02-16,"Reference: Age and week by age, Report: Day of week",0.0683,0.0272,0.023,0.0181,-0.127,-0.174,0.128,log
2022-02-16,"Independent by age, Reference: Week, Report: Day of week",0.0571,0.0251,0.0251,0.0069,-0.115,-0.33,0.117,log
2022-02-16,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0452,0.0252,0.0156,0.00433,-0.00974,-0.249,0.0921,log
2022-02-17,"Reference: Fixed, Report: Fixed",0.0558,0.0311,0.0142,0.0105,-0.00325,-0.14,0.105,log
2022-02-17,"Reference: Fixed, Report: Day of week",0.0688,0.0209,0.0425,0.00542,-0.224,-0.486,0.128,log
2022-02-17,"Reference: Age, Report: Day of week",0.0822,0.0228,0.0565,0.00282,-0.242,-0.546,0.153,log
2022-02-17,"Reference: Age and week, Report: Day of week",0.0782,0.0228,0.0522,0.00316,-0.231,-0.527,0.149,log
2022-02-17,"Reference: Age and week by age, Report: Day of week",0.172,0.0289,0.141,0.00172,-0.33,-0.621,0.239,log
2022-02-17,"Independent by age, Reference: Week, Report: Day of week",0.0533,0.025,0.0265,0.00175,-0.0406,-0.429,0.111,log
2022-02-17,"Independent by age, Reference: Week and day of week, Report: Day of week",0.046,0.0249,0.0202,0.000938,0.00974,-0.375,0.0939,log
2022-02-18,"Reference: Fixed, Report: Fixed",0.0524,0.0309,0.0053,0.0162,0.00812,0.147,0.0974,log
2022-02-18,"Reference: Fixed, Report: Day of week",0.0493,0.0202,0.0227,0.00646,-0.133,-0.27,0.0929,log
2022-02-18,"Reference: Age, Report: Day of week",0.0523,0.0228,0.0239,0.00567,-0.12,-0.362,0.103,log
2022-02-18,"Reference: Age and week, Report: Day of week",0.0563,0.0223,0.0272,0.00676,-0.149,-0.371,0.11,log
2022-02-18,"Reference: Age and week by age, Report: Day of week",0.0957,0.0266,0.066,0.00308,-0.183,-0.451,0.167,log
2022-02-18,"Independent by age, Reference: Week, Report: Day of week",0.036,0.0234,0.00909,0.00353,0.0779,-0.255,0.0659,log
2022-02-18,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0377,0.0234,0.0108,0.00357,0.0584,-0.247,0.0707,log
2022-02-19,"Reference: Fixed, Report: Fixed",0.0516,0.0309,0.00192,0.0189,0.0292,0.293,0.0949,log
2022-02-19,"Reference: Fixed, Report: Day of week",0.0418,0.0199,0.0135,0.00841,-0.0812,-0.196,0.0756,log
2022-02-19,"Reference: Age, Report: Day of week",0.071,0.0212,0.0427,0.0071,-0.198,-0.306,0.125,log
2022-02-19,"Reference: Age and week, Report: Day of week",0.0732,0.0211,0.0438,0.00835,-0.221,-0.298,0.128,log
2022-02-19,"Reference: Age and week by age, Report: Day of week",0.0981,0.0221,0.0716,0.00441,-0.214,-0.38,0.151,log
2022-02-19,"Independent by age, Reference: Week, Report: Day of week",0.0407,0.0245,0.00752,0.00867,0.0341,-0.0304,0.0726,log
2022-02-19,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0404,0.024,0.00965,0.0067,0.0357,-0.0946,0.0755,log
2022-02-20,"Reference: Fixed, Report: Fixed",0.0541,0.0312,0.0173,0.0056,-0.013,-0.234,0.112,log
2022-02-20,"Reference: Fixed, Report: Day of week",0.0609,0.0227,0.0142,0.024,-0.102,-0.158,0.108,log
2022-02-20,"Reference: Age, Report: Day of week",0.117,0.023,0.0768,0.0171,-0.344,-0.257,0.194,log
2022-02-20,"Reference: Age and week, Report: Day of week",0.12,0.0227,0.0798,0.0174,-0.357,-0.254,0.195,log
2022-02-20,"Reference: Age and week by age, Report: Day of week",0.102,0.027,0.0534,0.0213,-0.248,-0.186,0.18,log
2022-02-20,"Independent by age, Reference: Week, Report: Day of week",0.0545,0.0272,0.0116,0.0156,-0.0487,-0.107,0.111,log
2022-02-20,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0461,0.0267,0.0117,0.00766,0.00812,-0.105,0.0819,log
2022-02-21,"Reference: Fixed, Report: Fixed",0.126,0.033,0.0909,0.00172,-0.273,-0.67,0.215,log
2022-02-21,"Reference: Fixed, Report: Day of week",0.0878,0.0263,0.013,0.0485,-0.187,0.00893,0.167,log
2022-02-21,"Reference: Age, Report: Day of week",0.0995,0.0294,0.00879,0.0613,-0.182,0.112,0.189,log
2022-02-21,"Reference: Age and week, Report: Day of week",0.101,0.0297,0.00905,0.0626,-0.185,0.11,0.191,log
2022-02-21,"Reference: Age and week by age, Report: Day of week",0.113,0.0314,0.00963,0.0724,-0.157,0.157,0.205,log
2022-02-21,"Independent by age, Reference: Week, Report: Day of week",0.071,0.0311,0.00966,0.0303,-0.0682,0.0295,0.143,log
2022-02-21,"Independent by age, Reference: Week and day of week, Report: Day of week",0.051,0.0309,0.00859,0.0115,0.026,0.0286,0.103,log
2022-02-22,"Reference: Fixed, Report: Fixed",0.0747,0.03,0.0346,0.0102,-0.196,-0.405,0.153,log
2022-02-22,"Reference: Fixed, Report: Day of week",0.0824,0.0223,0.0169,0.0431,-0.253,0.0545,0.149,log
2022-02-22,"Reference: Age, Report: Day of week",0.0868,0.0243,0.013,0.0495,-0.229,0.126,0.156,log
2022-02-22,"Reference: Age and week, Report: Day of week",0.0899,0.0241,0.0129,0.0529,-0.245,0.135,0.161,log
2022-02-22,"Reference: Age and week by age, Report: Day of week",0.0965,0.0291,0.0323,0.0351,-0.237,-0.0696,0.179,log
2022-02-22,"Independent by age, Reference: Week, Report: Day of week",0.0606,0.0257,0.011,0.0239,-0.114,-0.0571,0.122,log
2022-02-22,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0482,0.0258,0.00839,0.014,-0.039,-0.0107,0.0981,log
2022-02-23,"Reference: Fixed, Report: Fixed",0.0732,0.0306,0.0108,0.0318,-0.0893,-0.0616,0.133,log
2022-02-23,"Reference: Fixed, Report: Day of week",0.0695,0.0206,0.0158,0.0332,-0.198,-0.00357,0.127,log
2022-02-23,"Reference: Age, Report: Day of week",0.0654,0.022,0.0205,0.0229,-0.169,-0.157,0.12,log
2022-02-23,"Reference: Age and week, Report: Day of week",0.0673,0.0221,0.021,0.0241,-0.175,-0.151,0.123,log
2022-02-23,"Reference: Age and week by age, Report: Day of week",0.0701,0.0261,0.0328,0.0112,-0.162,-0.37,0.132,log
2022-02-23,"Independent by age, Reference: Week, Report: Day of week",0.0505,0.0234,0.0121,0.015,-0.0779,-0.0929,0.098,log
2022-02-23,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0423,0.0238,0.00757,0.0109,-0.00649,-0.05,0.0795,log
2022-02-24,"Reference: Fixed, Report: Fixed",0.0656,0.0311,0.00789,0.0266,-0.0649,0.0643,0.123,log
2022-02-24,"Reference: Fixed, Report: Day of week",0.0578,0.0204,0.0191,0.0183,-0.214,-0.209,0.113,log
2022-02-24,"Reference: Age, Report: Day of week",0.112,0.0215,0.0897,0.000849,-0.369,-0.686,0.187,log
2022-02-24,"Reference: Age and week, Report: Day of week",0.112,0.0214,0.0896,0.000813,-0.372,-0.687,0.186,log
2022-02-24,"Reference: Age and week by age, Report: Day of week",0.165,0.0225,0.142,0.000184,-0.456,-0.854,0.249,log
2022-02-24,"Independent by age, Reference: Week, Report: Day of week",0.0512,0.0234,0.023,0.00477,-0.11,-0.358,0.104,log
2022-02-24,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0471,0.0237,0.0203,0.00308,-0.0682,-0.362,0.0956,log
2022-02-25,"Reference: Fixed, Report: Fixed",0.0618,0.0309,0.00365,0.0273,-0.0357,0.241,0.119,log
2022-02-25,"Reference: Fixed, Report: Day of week",0.0492,0.0196,0.0148,0.0149,-0.146,-0.156,0.097,log
2022-02-25,"Reference: Age, Report: Day of week",0.0997,0.0209,0.0774,0.00144,-0.341,-0.697,0.17,log
2022-02-25,"Reference: Age and week, Report: Day of week",0.104,0.0207,0.082,0.00125,-0.352,-0.711,0.173,log
2022-02-25,"Reference: Age and week by age, Report: Day of week",0.144,0.0214,0.122,0.000137,-0.406,-0.81,0.214,log
2022-02-25,"Independent by age, Reference: Week, Report: Day of week",0.0492,0.0225,0.0245,0.00225,-0.107,-0.443,0.0917,log
2022-02-25,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0502,0.023,0.0256,0.00151,-0.11,-0.438,0.0942,log
2022-02-26,"Reference: Fixed, Report: Fixed",0.0693,0.0309,0.000863,0.0375,-0.0698,0.462,0.138,log
2022-02-26,"Reference: Fixed, Report: Day of week",0.0489,0.0194,0.00765,0.0218,-0.131,0.128,0.0981,log
2022-02-26,"Reference: Age, Report: Day of week",0.0469,0.0202,0.0104,0.0163,-0.109,0.0312,0.0941,log
2022-02-26,"Reference: Age and week, Report: Day of week",0.0495,0.0205,0.0104,0.0186,-0.12,0.0946,0.0978,log
2022-02-26,"Reference: Age and week by age, Report: Day of week",0.0688,0.0232,0.0382,0.00727,-0.18,-0.355,0.122,log
2022-02-26,"Independent by age, Reference: Week, Report: Day of week",0.0355,0.022,0.00816,0.00531,0.0308,-0.0875,0.0665,log
2022-02-26,"Independent by age, Reference: Week and day of week, Report: Day of week",0.038,0.0219,0.0103,0.00583,0.00649,-0.0652,0.0694,log
2022-02-27,"Reference: Fixed, Report: Fixed",0.0602,0.0308,0.00973,0.0197,-0.0552,-0.0143,0.123,log
2022-02-27,"Reference: Fixed, Report: Day of week",0.0831,0.0224,0.01,0.0507,-0.231,0.225,0.151,log
2022-02-27,"Reference: Age, Report: Day of week",0.0759,0.0261,0.0225,0.0272,-0.148,-0.125,0.141,log
2022-02-27,"Reference: Age and week, Report: Day of week",0.0847,0.0253,0.0159,0.0435,-0.17,0.112,0.154,log
2022-02-27,"Reference: Age and week by age, Report: Day of week",0.0892,0.0269,0.0366,0.0257,-0.192,-0.24,0.162,log
2022-02-27,"Independent by age, Reference: Week, Report: Day of week",0.0546,0.0258,0.0115,0.0173,-0.0455,-0.0411,0.105,log
2022-02-27,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0466,0.0255,0.012,0.00911,-0.00649,-0.0473,0.0874,log
2022-02-28,"Reference: Fixed, Report: Fixed",0.104,0.0323,0.0615,0.0106,-0.222,-0.39,0.19,log
2022-02-28,"Reference: Fixed, Report: Day of week",0.136,0.0261,0.00813,0.102,-0.284,0.365,0.226,log
2022-02-28,"Reference: Age, Report: Day of week",0.14,0.0267,0.0103,0.103,-0.266,0.285,0.232,log
2022-02-28,"Reference: Age and week, Report: Day of week",0.147,0.0271,0.0105,0.109,-0.295,0.379,0.239,log
2022-02-28,"Reference: Age and week by age, Report: Day of week",0.147,0.0296,0.0165,0.1,-0.263,0.129,0.246,log
2022-02-28,"Independent by age, Reference: Week, Report: Day of week",0.0869,0.0298,0.00881,0.0483,-0.0909,0.116,0.16,log
2022-02-28,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0641,0.0296,0.00802,0.0265,-0.013,0.103,0.125,log
2022-03-01,"Reference: Fixed, Report: Fixed",0.0781,0.0302,0.0281,0.0199,-0.175,-0.252,0.159,log
2022-03-01,"Reference: Fixed, Report: Day of week",0.097,0.0229,0.0156,0.0585,-0.305,0.218,0.17,log
2022-03-01,"Reference: Age, Report: Day of week",0.0924,0.0231,0.024,0.0453,-0.26,0.0938,0.161,log
2022-03-01,"Reference: Age and week, Report: Day of week",0.0978,0.0234,0.0303,0.0442,-0.255,0.0857,0.168,log
